10 ,3.871547 ,3.945548 ,4.093551 ,4.241553 ,4.389555 ,4.537557 ,4.577124 ,4.497117 ,4.310148 ,4.145893 ,4.048465 ,4.051569 ,3.863537 ,3.492063 ,3.210744 ,3.327461 ,3.637482 ,3.715249 ,3.47396 ,3.081785 ,2.756947 ,2.621083 ,2.587713 ,2.556941 ,2.358307 ,1.930828 ,1.715027 ,1.57416 ,1.530218 ,1.461309 ,1.424593 ,1.476486 ,1.262855 ,0.9921591 ,0.8898012 ,0.8717579 ,0.9075877 ,0.6976831 ,0.475225 ,0.3305478 ,0.3042405 ,0.5283366 ,0.4933649 ,0.6131053 ,0.3624755 ,0.4356691 ,0.3615099 ,0.4202064 ,0.2916256 ,0.1640944 ,0.1944257 ,0.221721 ,0.3120919 ,0.2586467 ,0.2230456 ,0.1602359 ,0.1068033 ,0.07144055 ,0.07144055 ,0.09806711 ,0.09782879 ,0.07580235 ,0.04917578 ,0.05290015 ,0.0429706 ,0.03324787 ,0.0295235 ,0.04389421 ,0.03350115 ,0.03350115 ,0.03543862 ,0.03795289 ,0.03795289 ,0.01799959 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
11 ,3.878204 ,3.970705 ,4.155708 ,4.340711 ,4.525714 ,4.710717 ,4.788839 ,4.749101 ,4.578545 ,4.362232 ,4.166814 ,4.083452 ,3.991679 ,3.861817 ,3.795498 ,3.970421 ,4.086009 ,3.841572 ,3.282574 ,2.830915 ,2.669096 ,2.665221 ,2.587587 ,2.429796 ,2.159331 ,1.90908 ,1.778908 ,1.865321 ,1.777826 ,1.641039 ,1.361649 ,1.370356 ,1.195952 ,0.9762509 ,0.8499113 ,0.8018416 ,1.009811 ,0.8421843 ,0.7176147 ,0.4363991 ,0.4073241 ,0.5476252 ,0.5632733 ,0.6316288 ,0.4111571 ,0.3717253 ,0.3419386 ,0.3650339 ,0.3121065 ,0.134101 ,0.1377128 ,0.1513605 ,0.1681455 ,0.1770209 ,0.1414198 ,0.1898409 ,0.1364083 ,0.13617 ,0.08481731 ,0.08481731 ,0.04945453 ,0.03560111 ,0.02326923 ,0.0269936 ,0.05894959 ,0.03568037 ,0.03195599 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
12 ,3.854905 ,3.882656 ,3.938156 ,3.993657 ,4.049158 ,4.104659 ,4.219819 ,4.400768 ,4.561864 ,4.499247 ,4.320848 ,4.272515 ,4.291263 ,4.275717 ,4.264515 ,4.284235 ,4.17862 ,3.847475 ,3.379449 ,2.900759 ,2.690366 ,2.610831 ,2.677756 ,2.553521 ,2.348001 ,1.987472 ,1.770182 ,1.753534 ,1.759691 ,1.626262 ,1.303574 ,1.140514 ,1.110315 ,1.070222 ,1.081805 ,0.9513079 ,1.022967 ,0.8238842 ,0.6820136 ,0.4170755 ,0.4839261 ,0.5337529 ,0.5968163 ,0.6087238 ,0.4431252 ,0.3418398 ,0.2652642 ,0.3132722 ,0.3077543 ,0.1807013 ,0.0881239 ,0.0881239 ,0.09686889 ,0.1681361 ,0.1224995 ,0.1649244 ,0.1273294 ,0.1371266 ,0.09177002 ,0.05819075 ,0.02282796 ,0.02254921 ,0.04917578 ,0.05290015 ,0.07128148 ,0.03568037 ,0.03195599 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
13 ,3.848248 ,3.857499 ,3.875999 ,3.894499 ,3.912999 ,3.9315 ,4.020844 ,4.18831 ,4.32114 ,4.15863 ,3.909198 ,3.988566 ,4.158081 ,4.162775 ,3.946972 ,3.781757 ,3.737163 ,3.65264 ,3.418937 ,2.974191 ,2.666452 ,2.433567 ,2.427058 ,2.438025 ,2.407368 ,2.147303 ,1.79629 ,1.701722 ,1.707879 ,1.509763 ,1.177379 ,1.083838 ,1.050214 ,1.06448 ,1.026417 ,0.8999944 ,0.8343854 ,0.6344172 ,0.6161805 ,0.4488245 ,0.5461339 ,0.56083 ,0.6106619 ,0.4701956 ,0.3223482 ,0.2566638 ,0.3044716 ,0.3044716 ,0.2989537 ,0.1780056 ,0.115685 ,0.05387796 ,0.05387796 ,0.1251451 ,0.1413156 ,0.1353195 ,0.07644752 ,0.086483 ,0.07862572 ,0.08397538 ,0.05122691 ,0.06508033 ,0.05078564 ,0.047933 ,0.04428788 ,0.03195599 ,0.03195599 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
14 ,3.84492 ,3.84492 ,3.84492 ,3.84492 ,3.84492 ,3.84492 ,3.997793 ,4.319243 ,4.671884 ,4.671518 ,4.439197 ,4.304398 ,4.181427 ,3.914292 ,3.518444 ,3.22913 ,3.340373 ,3.535879 ,3.511279 ,2.972823 ,2.473193 ,2.279784 ,2.349033 ,2.445689 ,2.280742 ,2.066109 ,1.866442 ,1.734206 ,1.639235 ,1.396675 ,1.165676 ,1.119202 ,0.943074 ,0.9807514 ,0.8718233 ,0.9051061 ,0.715148 ,0.586382 ,0.3996572 ,0.4268103 ,0.4993963 ,0.6845516 ,0.6398389 ,0.5279723 ,0.3074017 ,0.2390115 ,0.2405086 ,0.2334459 ,0.2891612 ,0.2462485 ,0.1821213 ,0.1151715 ,0.07117793 ,0.1602797 ,0.1596394 ,0.1620357 ,0.07644752 ,0.05112021 ,0.04326293 ,0.04861259 ,0.08397538 ,0.09782879 ,0.1068033 ,0.1068033 ,0.07120222 ,0.03560111 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8.246217e-3 ,0.04254947 ,0.05024728 ,0.04200106 ,7.697811e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
15 ,3.82495 ,3.769449 ,3.658447 ,3.547445 ,3.436444 ,3.325442 ,3.426346 ,3.760923 ,4.201658 ,4.321935 ,4.196202 ,4.087122 ,3.961444 ,3.719748 ,3.418855 ,3.308763 ,3.459588 ,3.388377 ,3.118452 ,2.750162 ,2.569628 ,2.583716 ,2.437575 ,2.35066 ,2.131397 ,1.996242 ,1.763385 ,1.493786 ,1.409433 ,1.243594 ,1.075821 ,1.07802 ,1.005093 ,1.124399 ,1.114021 ,1.09822 ,0.8541481 ,0.5763008 ,0.4157284 ,0.4644778 ,0.435996 ,0.5587317 ,0.4800202 ,0.408818 ,0.2595484 ,0.2670578 ,0.2958256 ,0.2690955 ,0.3130024 ,0.2842346 ,0.2752769 ,0.1957689 ,0.1245667 ,0.1513511 ,0.11575 ,0.1217461 ,0.09152255 ,0.1271237 ,0.1211275 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1705568 ,0.1669117 ,0.1313106 ,0.03195599 ,0 ,0 ,0 ,0 ,0 ,0 ,8.246217e-3 ,0.04254947 ,0.05024728 ,0.04200106 ,7.697811e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
16 ,3.828278 ,3.782027 ,3.689526 ,3.597024 ,3.504523 ,3.412022 ,3.462136 ,3.669517 ,3.993834 ,4.224563 ,4.285959 ,4.132539 ,3.801418 ,3.430113 ,3.320581 ,3.323005 ,3.391827 ,3.112782 ,2.839917 ,2.730696 ,2.839601 ,2.939031 ,2.69224 ,2.339012 ,2.061061 ,2.064041 ,1.845654 ,1.53273 ,1.431991 ,1.317309 ,1.223017 ,1.033275 ,1.028025 ,1.139635 ,1.173784 ,1.099506 ,0.8305538 ,0.5237822 ,0.4435329 ,0.5476709 ,0.5134537 ,0.6905922 ,0.5813722 ,0.5704945 ,0.3129007 ,0.32041 ,0.3277215 ,0.3134972 ,0.3354507 ,0.2649769 ,0.2613635 ,0.177603 ,0.1151457 ,0.08849754 ,0.09463253 ,0.1254409 ,0.1629741 ,0.1472057 ,0.1134657 ,0.05819075 ,0.08832488 ,0.08804614 ,0.1146727 ,0.1485304 ,0.1669117 ,0.1313106 ,0.03195599 ,0 ,0 ,0 ,0 ,0 ,0 ,8.246217e-3 ,0.04254947 ,0.05024728 ,0.04200106 ,7.697811e-3 ,0 ,0 ,0 ,0.01744103 ,0.06295105 ,0.1331624 ,0.1742308 ,0.1755284 ,0.1404227 ,0.105317 ,0.07021135 ,0.03510567 ,0.01755284 ,
17 ,3.811636 ,3.719135 ,3.534132 ,3.349129 ,3.164126 ,2.979123 ,2.964698 ,3.138373 ,3.480155 ,3.785804 ,3.954004 ,3.887049 ,3.624423 ,3.331917 ,3.327795 ,3.400411 ,3.300996 ,2.899841 ,2.620435 ,2.688996 ,2.951275 ,2.933585 ,2.632099 ,2.326339 ,2.278853 ,2.198085 ,1.727643 ,1.299662 ,1.352874 ,1.368431 ,1.362733 ,1.142361 ,1.238564 ,1.275928 ,1.286538 ,1.093397 ,0.8017632 ,0.4809108 ,0.4893657 ,0.5277035 ,0.5429329 ,0.5014183 ,0.4108926 ,0.314967 ,0.2849078 ,0.3880325 ,0.4450899 ,0.3595645 ,0.3632432 ,0.3142257 ,0.3373317 ,0.1875116 ,0.1334469 ,0.05336297 ,0.07630874 ,0.09872463 ,0.1629741 ,0.1472057 ,0.1273191 ,0.0810187 ,0.1140055 ,0.1218998 ,0.1395518 ,0.1386801 ,0.1386801 ,0.1289573 ,0.06147949 ,0.02587838 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01744103 ,0.06295105 ,0.1331624 ,0.1742308 ,0.1755284 ,0.1404227 ,0.105317 ,0.07021135 ,0.03510567 ,0.01755284 ,
18 ,3.841592 ,3.832341 ,3.813841 ,3.795341 ,3.776841 ,3.75834 ,3.809129 ,3.936325 ,4.134094 ,4.323323 ,4.411745 ,4.285595 ,3.976741 ,3.60438 ,3.355574 ,3.178982 ,2.81812 ,2.425715 ,2.21097 ,2.471306 ,2.978779 ,2.986372 ,2.698977 ,2.368909 ,2.385111 ,2.391997 ,2.025947 ,1.677031 ,1.549543 ,1.390451 ,1.359406 ,1.164514 ,1.148641 ,1.113996 ,1.010327 ,0.9554398 ,0.6898822 ,0.6216548 ,0.6215913 ,0.7121171 ,0.6417055 ,0.5721362 ,0.4460093 ,0.570813 ,0.5065748 ,0.5065748 ,0.33826 ,0.3417868 ,0.4595669 ,0.4159258 ,0.3767856 ,0.1971985 ,0.1508212 ,0.08849754 ,0.09463253 ,0.1134487 ,0.1223335 ,0.07120222 ,0.04945453 ,0.02282796 ,0.09117753 ,0.1129252 ,0.1395518 ,0.0749266 ,0.0429706 ,0.03324787 ,0.0295235 ,0.04389421 ,0.03350115 ,0.03350115 ,0.01548533 ,0.01760152 ,0.03950444 ,0.03950444 ,0.02190292 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01744103 ,0.06295105 ,0.1331624 ,0.1742308 ,0.1755284 ,0.1404227 ,0.105317 ,0.07021135 ,0.03510567 ,0.01755284 ,
19 ,3.868219 ,3.93297 ,4.062472 ,4.191974 ,4.321476 ,4.450978 ,4.554073 ,4.628049 ,4.620217 ,4.468265 ,4.192186 ,3.868938 ,3.670445 ,3.584134 ,3.53041 ,3.50376 ,3.134478 ,2.633476 ,2.158953 ,2.103907 ,2.440403 ,2.590401 ,2.479321 ,2.481449 ,2.357075 ,2.334434 ,1.923311 ,1.682204 ,1.442523 ,1.336816 ,1.301494 ,1.2254 ,1.04032 ,0.9897994 ,0.9416046 ,0.9846132 ,0.7778396 ,0.746703 ,0.5864002 ,0.6191813 ,0.4700507 ,0.3615406 ,0.2160901 ,0.3289864 ,0.4374096 ,0.4392489 ,0.3401982 ,0.3133692 ,0.4758878 ,0.487369 ,0.4428846 ,0.2617159 ,0.1958175 ,0.1690949 ,0.1503046 ,0.1275235 ,0.086483 ,0.08624468 ,0.07049311 ,0.08481731 ,0.08505564 ,0.1068033 ,0.1068033 ,0.0749266 ,0.04661572 ,0.06277137 ,0.059047 ,0.08778841 ,0.08711808 ,0.1019412 ,0.06590955 ,0.05002615 ,0.07900888 ,0.07900888 ,0.04380584 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
20 ,3.884861 ,3.995862 ,4.217866 ,4.439869 ,4.661873 ,4.883876 ,5.07699 ,5.238247 ,5.229918 ,4.848983 ,4.216761 ,3.63722 ,3.41133 ,3.421576 ,3.448116 ,3.419847 ,3.181804 ,2.967405 ,2.732373 ,2.597388 ,2.617002 ,2.455848 ,2.348782 ,2.324885 ,2.283599 ,2.166071 ,1.715881 ,1.435822 ,1.263718 ,1.317003 ,1.354583 ,1.20695 ,0.9239654 ,0.8947726 ,0.9081802 ,1.0045 ,0.8923406 ,0.873515 ,0.7307088 ,0.634317 ,0.4689662 ,0.3609266 ,0.2734468 ,0.4021268 ,0.4392489 ,0.4054871 ,0.3044982 ,0.3382819 ,0.4159506 ,0.3998706 ,0.3037541 ,0.2242461 ,0.1775164 ,0.1775132 ,0.1419121 ,0.1335196 ,0.1068033 ,0.106565 ,0.0709639 ,0.06198936 ,0.02662657 ,0.04020124 ,0.02590655 ,0.02590655 ,0.015977 ,0.0295235 ,0.0295235 ,0.06191003 ,0.08711808 ,0.1019412 ,0.06590955 ,0.05002615 ,0.07900888 ,0.0872551 ,0.08635531 ,0.05024728 ,0.04200106 ,7.697811e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
